,Unnamed: 0,filename,sentence,up_votes,down_votes,gender,score,duration[ms]
1863,1162033,common_voice_en_37059841.mp3,Both machines could be used in larger multi-machine systems.,9,0,male_masculine,9,4896
1864,843984,common_voice_en_12040.mp3,I used to look at those women and envy them their happiness.,9,0,male_masculine,9,6144
1865,282058,common_voice_en_12898.mp3,"With the wars between the tribes, it's impossible to cross the desert.",10,1,male_masculine,9,8136
1866,654250,common_voice_en_32259525.mp3,The three men were arrested and charged with disorderly conduct.,9,0,male_masculine,9,4968
1867,1561551,common_voice_en_20601468.mp3,I choose to call such a system a mess.,9,0,male_masculine,9,4368
1868,1561514,common_voice_en_20601421.mp3,The sum of all these partial products gives the final result.,9,0,male_masculine,9,3552
1869,768293,common_voice_en_21005.mp3,"A shepherd may like to travel, but he should never forget about his sheep.",10,1,male_masculine,9,5184
1870,355691,common_voice_en_18055.mp3,"I need you to be spontaneous. He asked me out to ""din din.""",9,0,male_masculine,9,4632
1871,340294,common_voice_en_141379.mp3,The time must have been somewhere around six o'clock.,9,0,male_masculine,9,3216
1872,1285556,common_voice_en_31501911.mp3,She worked tirelessly to organize Afrikaner women ecclesiastically and socially.,9,0,male_masculine,9,7668
1873,1285558,common_voice_en_31501913.mp3,The Sisters of the Sacred Heart has established several schools.,9,0,male_masculine,9,6156
1874,375964,common_voice_en_34079.mp3,But the boy couldn't even speak.,9,0,male_masculine,9,3336
1875,700197,common_voice_en_20204.mp3,"Looking through the telescope, I saw a circle of deep blue and the little round planet.",9,0,male_masculine,9,4944
1876,700198,common_voice_en_20205.mp3,Fatima appeared at the entrance to the tent.,9,0,male_masculine,9,2904
1877,355678,common_voice_en_18042.mp3,Ogilvy watched till one and then gave up.,9,0,male_masculine,9,4320
1878,700211,common_voice_en_20218.mp3,"Tomorrow, sell your camel and buy a horse.",9,0,male_masculine,9,3264
1879,164308,common_voice_en_30506506.mp3,The mosque is made of bricks.,9,0,male_masculine,9,3528
1880,1750191,common_voice_en_38579723.mp3,The actual name of the sculpture is The Hiker.,9,0,male_masculine,9,4392
1881,700199,common_voice_en_20206.mp3,All who went there were happy at having done so.,9,0,male_masculine,9,2832
1882,263375,common_voice_en_810.mp3,I heard a peculiar humming sound from the pit.,20,11,male_masculine,9,4608
1883,700216,common_voice_en_20223.mp3,The idea frightened him.,9,0,male_masculine,9,1704
1884,958072,common_voice_en_99427.mp3,He must be disguised to avoid encounters with thieves.,9,0,male_masculine,9,3384
1885,663272,common_voice_en_12861.mp3,There was a moment of silence so profound that it seemed the city was asleep.,9,0,male_masculine,9,7176
1886,663304,common_voice_en_12893.mp3,"He was excited, and at the same time uneasy: maybe the girl had already forgotten him.",10,1,male_masculine,9,7296
1887,1368042,common_voice_en_32237434.mp3,It is one of the museums run by the Fondation Calvet.,9,0,male_masculine,9,7596
1888,663285,common_voice_en_12874.mp3,Only in that way would he be able to read the omens.,9,0,male_masculine,9,4944
1889,1158032,common_voice_en_44997.mp3,And one or two persons were returning.,9,0,male_masculine,9,1944
1890,466540,common_voice_en_10485.mp3,The sword didn't fall.,10,1,male_masculine,9,3216
1891,381759,common_voice_en_12262.mp3,An huge hole had been made by the impact of the projectile.,10,1,male_masculine,9,5376
1892,1158041,common_voice_en_45006.mp3,"When he saw Henderson in his garden, he called over the fence and made himself understood.",10,1,male_masculine,9,5616
1893,1002746,common_voice_en_35067579.mp3,A compressed air ballast system was used for controlling buoyancy.,9,0,male_masculine,9,5328
1894,1002720,common_voice_en_35067393.mp3,A majority of the immigrants were found to be from France and Portugal.,9,0,male_masculine,9,4680
1895,1002722,common_voice_en_35067395.mp3,"Rolle graduated from Blanche Ely High School in Pompano Beach, Florida.",9,0,male_masculine,9,5796
1896,1002759,common_voice_en_35067662.mp3,Each of the doors conceals a prize package of some sort.,9,0,male_masculine,9,3960
1897,1415266,common_voice_en_37280138.mp3,I'm afraid this is going to be a great blow to you.,9,0,male_masculine,9,4536
1898,1367999,common_voice_en_32237261.mp3,An accompanying music video was released alongside the song.,9,0,male_masculine,9,6588
1899,1561606,common_voice_en_20619870.mp3,"Mexico was not the only place from which ""Orizaba"" delivered precious metals.",9,0,male_masculine,9,4584
1900,466537,common_voice_en_10482.mp3,"But he had found a guide, and didn't want to miss out on an opportunity.",9,0,male_masculine,9,6504
1901,1002803,common_voice_en_35068102.mp3,Cross became a well-known literary critic.,9,0,male_masculine,9,3708
1902,1415251,common_voice_en_37279976.mp3,He was carried in a litter through a street which was enclosed by walls.,9,0,male_masculine,9,6480
1903,1158073,common_voice_en_45041.mp3,'m all about those invisible cosmic connections that transcend time and distance.,9,0,male_masculine,9,3456
1904,521177,common_voice_en_208022.mp3,The streamer of gas came out towards us.,9,0,male_masculine,9,3384
1905,1367943,common_voice_en_32237150.mp3,Morningside College continues to list her as an emerita fellow.,9,0,male_masculine,9,6876
1906,1367906,common_voice_en_32236799.mp3,He lived in the eastern part of Kassel.,9,0,male_masculine,9,3636
1907,229261,common_voice_en_34872001.mp3,"Nick Flynn was raised by his mother in Scituate, Massachusetts, a suburb of Boston.",9,0,male_masculine,9,7308
1908,466534,common_voice_en_10479.mp3,The old woman had said the same thing.,9,0,male_masculine,9,3984
1909,90668,common_voice_en_37277736.mp3,"When you reach third level, you can cast the hellish rebuke.",9,0,male_masculine,9,5256
1910,1561669,common_voice_en_20621745.mp3,The school was started at a site not far from the present location.,9,0,male_masculine,9,4728
1911,354564,common_voice_en_32397660.mp3,Much of her work was organized from Market Street in San Francisco.,9,0,male_masculine,9,7020
1912,229256,common_voice_en_34871570.mp3,Other sports like track have also met with success.,9,0,male_masculine,9,4428
1913,204960,common_voice_en_11866.mp3,Wait for the end of the war.,9,0,male_masculine,9,2304
1914,1095337,common_voice_en_32443222.mp3,She was the first female in that role at Oneonta.,9,0,male_masculine,9,5040
1915,1285753,common_voice_en_31502133.mp3,He later served as the inaugural president of the Colored State Press Association.,9,0,male_masculine,9,6696
1916,1398450,common_voice_en_58427.mp3,"We know that, and we are used to it.",9,0,male_masculine,9,2952
1917,1415979,common_voice_en_37289994.mp3,"And besides, how could anyone escape from these rooms?",9,0,male_masculine,9,5436
1918,1285860,common_voice_en_31642421.mp3,Abdullah ruled the emirate from Riyadh.,9,0,male_masculine,9,4860
1919,965608,common_voice_en_18370118.mp3,What did he grow?,9,0,male_masculine,9,2352
1920,259563,common_voice_en_20285974.mp3,"Though operated by Sunoco, the majority of the locations continue to sell Exxon fuels.",10,1,male_masculine,9,9120
1921,652132,common_voice_en_34852.mp3,But none of that mattered to the alchemist.,9,0,male_masculine,9,3144
1922,1398388,common_voice_en_58364.mp3,"When he emerged, it was with a young Arab, dressed in white and gold.",9,0,male_masculine,9,3888
1923,697666,common_voice_en_23594.mp3,The two men hurried back and found the cylinder still lying in the same position.,9,0,male_masculine,9,4536
1924,697665,common_voice_en_23593.mp3,It was only when I got this close to it that the strangeness of it was at all evident to me.,9,0,male_masculine,9,6744
1925,577336,common_voice_en_42021.mp3,"You don't have to be rich, skinny, popular, or even own a cape to perform a random act of kindness.",9,0,male_masculine,9,8952
1926,264135,common_voice_en_36499085.mp3,"Software which became an orphaned work is usually known as ""abandonware"".",9,0,male_masculine,9,6300
1927,922711,common_voice_en_271.mp3,"Wrapped in a scarf and blinded by the blizzard, the boy scrambled for the subway.",10,1,male_masculine,9,7416
1928,298560,common_voice_en_20284817.mp3,"Each meeting room has its own dedicated sound, lighting and networking capabilities.",9,0,male_masculine,9,5496
1929,358146,common_voice_en_30191361.mp3,Alfaro has represented Costa Rica at different age level tournaments.,9,0,male_masculine,9,5328
1930,492696,common_voice_en_46146.mp3,It seemed to him that it fell to earth about one hundred miles east of here.,9,0,male_masculine,9,5616
1931,1562302,common_voice_en_20675193.mp3,Lanza formed a new cabinet in which he was himself minister of the interior.,9,0,male_masculine,9,4920
1932,1285735,common_voice_en_31502104.mp3,He makes his points forcefully.,9,0,male_masculine,9,3708
1933,651286,common_voice_en_68609.mp3,The crowd swayed a little as I elbowed my way through.,9,0,male_masculine,9,3504
1934,577329,common_voice_en_42013.mp3,Now I will drift gently off to dreamland.,9,0,male_masculine,9,3768
1935,453437,common_voice_en_10642.mp3,I'm trying to explain to my mother how to get pictures off her phone.,10,1,male_masculine,9,3888
1936,1562918,common_voice_en_20755920.mp3,Executables can be obtained from the system website.,9,0,male_masculine,9,3624
1937,1044787,common_voice_en_19037.mp3,What good is money to you if you're going to die?,9,0,male_masculine,9,3504
1938,651273,common_voice_en_68596.mp3,It's extremely suspicious that there's no information about brains that didn't come from a brain.,9,0,male_masculine,9,6672
1939,492679,common_voice_en_46129.mp3,I was disappointed at this inanimate bulk.,9,0,male_masculine,9,3720
1940,1398764,common_voice_en_58750.mp3,"It's a dream in the language of the world, she said.",9,0,male_masculine,9,3192
1941,1398668,common_voice_en_58650.mp3,But bakers are more important people than shepherds.,9,0,male_masculine,9,3096
1942,491885,common_voice_en_36718.mp3,The top of the cylinder was rotating on its body.,9,0,male_masculine,9,3120
1943,1415917,common_voice_en_37289821.mp3,Her sister is Kate Hennessy.,9,0,male_masculine,9,3276
1944,453452,common_voice_en_10662.mp3,A thin circle of bright metal showed between the top and the body of the cylinder.,10,1,male_masculine,9,4224
1945,1285738,common_voice_en_31502107.mp3,This settlement has since been abandoned.,9,0,male_masculine,9,4248
1946,1044655,common_voice_en_18901.mp3,"I have had the same dream twice, he said.",9,0,male_masculine,9,3456
1947,1044654,common_voice_en_18900.mp3,He was planning as he left the bar.,9,0,male_masculine,9,2664
1948,776409,common_voice_en_13592.mp3,"Before the boy could reply, a butterfly appeared and fluttered between him and the old man.",9,0,male_masculine,9,8016
1949,358147,common_voice_en_30191363.mp3,Tax evasion and terrorist financing have also been claimed.,9,0,male_masculine,9,5148
1950,306439,common_voice_en_16154.mp3,It must have fallen while I was sitting over there.,9,0,male_masculine,9,4248
1951,1044648,common_voice_en_18894.mp3,The meeting was over.,9,0,male_masculine,9,2184
1952,697287,common_voice_en_17780897.mp3,What does he look like?,9,0,male_masculine,9,2064
1953,1415825,common_voice_en_37289643.mp3,Non-fossil sources of carbon dioxide include fermentation plants and sewage treatment plants.,9,0,male_masculine,9,7668
1954,1161903,common_voice_en_36518045.mp3,Not all trains stop at Torre.,9,0,male_masculine,9,4428
1955,872493,common_voice_en_32193746.mp3,"No further references to certificates by Petherick appear in ""The Strad"".",9,0,male_masculine,9,6228
1956,872491,common_voice_en_32193703.mp3,A Vietnamese child was also killed.,9,0,male_masculine,9,3780
1957,859147,common_voice_en_16308.mp3,He just got a new kite for his birthday.,9,0,male_masculine,9,2880
1958,1285765,common_voice_en_31502151.mp3,She then began her own laboratory at Yale University as an assistant professor.,9,0,male_masculine,9,6876
1959,1285822,common_voice_en_31642267.mp3,The contract allowed him to play professionally while retaining his college soccer eligibility.,9,0,male_masculine,9,7956
1960,1044666,common_voice_en_18913.mp3,All that time the Martians must have been getting ready.,9,0,male_masculine,9,3504
1961,469382,common_voice_en_32870453.mp3,Perry was born in El Paso and subsequently moved to Dallas at age nine.,9,0,male_masculine,9,6516
1962,611397,common_voice_en_488869.mp3,Hundreds of observers saw the flame that night and the night after.,9,0,male_masculine,9,7176
1963,306443,common_voice_en_16158.mp3,That sobered him a little.,10,1,male_masculine,9,2616
1964,679191,common_voice_en_78995.mp3,And he wasn't faring much better.,9,0,male_masculine,9,2544
1965,776467,common_voice_en_13651.mp3,Can I get a woot woot!?,9,0,male_masculine,9,2616
1966,217643,common_voice_en_17389855.mp3,Do you like contemporary paintings?,10,1,male_masculine,9,3576
1967,760775,common_voice_en_620760.mp3,"My wife pointed out to me the brightness of the red, green, and yellow signal lights.",9,0,male_masculine,9,6624
1968,819826,common_voice_en_32914572.mp3,Musician Guylaine Tanguay is acting as the spokesperson of the organization.,9,0,male_masculine,9,6768
1969,1562845,common_voice_en_20746151.mp3,"Instead, he grew heavily invested in television, cartoons, and comic books.",9,0,male_masculine,9,4704
1970,1044768,common_voice_en_19018.mp3,But maybe people who felt that way had never learned the universal language.,9,0,male_masculine,9,4824
1971,1398937,common_voice_en_58927.mp3,"Not to worry, said the alchemist.",9,0,male_masculine,9,2136
1972,819832,common_voice_en_33438998.mp3,The regiment participated in Operation Bluestar soon after its formation.,9,0,male_masculine,9,6372
1973,1044770,common_voice_en_19020.mp3,"Two years ago, right here on this spot, I had a recurrent dream, too.",9,0,male_masculine,9,5976
1974,492685,common_voice_en_46135.mp3,It must have fallen while I was sitting over there.,9,0,male_masculine,9,3144
1975,491862,common_voice_en_36695.mp3,It had a diameter of about thirty yards.,9,0,male_masculine,9,3840
1976,633705,common_voice_en_30419212.mp3,Kierkegaard writes about two individuals who went to the temple.,9,0,male_masculine,9,5508
1977,453200,common_voice_en_45270.mp3,"It was, however, still so hot from its flight through the air.",9,0,male_masculine,9,5568
1978,697626,common_voice_en_23552.mp3,A large portion of the cylinder had been uncovered.,10,1,male_masculine,9,3192
1979,195196,common_voice_en_55363.mp3,Everyone seemed very excited.,9,0,male_masculine,9,3024
1980,922802,common_voice_en_366.mp3,It's lucky you got away from her.,9,0,male_masculine,9,3144
1981,470726,common_voice_en_186195.mp3,I thought the unscrewing might be automatic.,9,0,male_masculine,9,3624
1982,1562507,common_voice_en_20693854.mp3,"Levin is the founding editor of ""National Affairs"".",9,0,male_masculine,9,3888
1983,713303,common_voice_en_32987417.mp3,This was the biggest witch trial in Protestant Geneva.,9,0,male_masculine,9,4716
1984,1145715,common_voice_en_30645531.mp3,The team is owned by Republic Biscuit Corporation.,9,0,male_masculine,9,4068
1985,859067,common_voice_en_16228.mp3,"Sadly, my dream of becoming a squirrel whisperer may never happen.",9,0,male_masculine,9,4272
1986,1562454,common_voice_en_20693003.mp3,Both lines are now part of the Norfolk Southern Railway.,9,0,male_masculine,9,3840
1987,697634,common_voice_en_23561.mp3,"They looked for the fallen mass, but found nothing.",10,1,male_masculine,9,4536
1988,1562147,common_voice_en_20662985.mp3,Note that the solution changes rapidly near the origin.,9,0,male_masculine,9,3600
1989,859052,common_voice_en_16213.mp3,The top had certainly ceased to rotate.,9,0,male_masculine,9,3240
1990,322002,common_voice_en_30232725.mp3,Failure would mean automatic eviction.,9,0,male_masculine,9,4356
1991,1145722,common_voice_en_30645538.mp3,He also designed and planted the perimeter gardens.,9,0,male_masculine,9,3636
1992,1145647,common_voice_en_30645447.mp3,Commonly this type of tubes are used in radio and television receiver.,9,0,male_masculine,9,6084
1993,713313,common_voice_en_32987475.mp3,Some recordings were remakes of originals recorded by other artists.,9,0,male_masculine,9,5076
1994,1416239,common_voice_en_37306391.mp3,The device ceases to function after twenty-four hours.,9,0,male_masculine,9,4356
1995,1044804,common_voice_en_19054.mp3,"All they ever do, really, is look for food and water.",9,0,male_masculine,9,4344
1996,65123,common_voice_en_32066791.mp3,He played as defender or as midfielder.,9,0,male_masculine,9,7020
1997,1416045,common_voice_en_37305991.mp3,The treatment given to individual stories varies widely.,9,0,male_masculine,9,6300
1998,859089,common_voice_en_16250.mp3,"They looked for the fallen mass, but found nothing.",9,0,male_masculine,9,4224
1999,1415828,common_voice_en_37289648.mp3,"It traverses the Mandi District and enters the Kangra District at Sandhol, above sea-level.",9,0,male_masculine,9,7380
2000,1398575,common_voice_en_58555.mp3,It seemed so safe and tranquil.,9,0,male_masculine,9,2064
2001,456723,common_voice_en_31590.mp3,It seemed so safe and tranquil.,10,1,male_masculine,9,2784
2002,456720,common_voice_en_31586.mp3,Ogilvy told him everything that he had seen.,9,0,male_masculine,9,5112
2003,569730,common_voice_en_18069082.mp3,"First come, first served.",9,0,male_masculine,9,2736
2004,512593,common_voice_en_95068.mp3,Absolutely despicable that gingerbread men are forced to live in houses made of their own flesh.,9,0,male_masculine,9,8184
2005,1145738,common_voice_en_30645556.mp3,Manchester and London.,9,0,male_masculine,9,3024
2006,336800,common_voice_en_31824.mp3,What he said reminded the boy of the old king.,9,0,male_masculine,9,3384
2007,470523,common_voice_en_64080.mp3,A thin circle of bright metal showed between the top and the body of the cylinder.,9,0,male_masculine,9,4752
2008,1044822,common_voice_en_19072.mp3,"And so, despite the fact that he was a Roman centurion, he converted to their faith.",9,0,male_masculine,9,5544
2009,1145826,common_voice_en_30650413.mp3,He also appeared in few character roles during this time.,9,0,male_masculine,9,4248
2010,197481,common_voice_en_17319.mp3,Only the lights in the great tent remained.,10,1,male_masculine,9,4056
2011,197483,common_voice_en_17322.mp3,"He fell asleep, and when he awoke the sun was already high.",9,0,male_masculine,9,5184
2012,859114,common_voice_en_16275.mp3,It must have fallen while I was sitting over there.,9,0,male_masculine,9,3648
2013,633671,common_voice_en_30412443.mp3,Al Ahly are the defending champions having defeated Kaizer Chiefs on finals.,9,0,male_masculine,9,6660
2014,1562987,common_voice_en_20776380.mp3,He is the Chairman of the East Asian Institute.,9,0,male_masculine,9,3192
2015,651258,common_voice_en_68581.mp3,Some of the grey ash was falling off the circular edge.,9,0,male_masculine,9,5304
2016,859055,common_voice_en_16216.mp3,What had been next to him five minutes ago was now at the other side.,10,1,male_masculine,9,4536
2017,1562352,common_voice_en_20677268.mp3,The township contains Saint Johns Cemetery.,9,0,male_masculine,9,4416
2018,1145805,common_voice_en_30650392.mp3,That same year the club disaffiliated and never returned to official competitions.,9,0,male_masculine,9,7416
2019,859057,common_voice_en_16218.mp3,"It was starlight, and I explained the Signs of the Zodiac to her.",9,0,male_masculine,9,4872
2020,859058,common_voice_en_16219.mp3,I had seen all that it would presently bring me.,9,0,male_masculine,9,3792
2021,1563215,common_voice_en_20872568.mp3,There are two different versions of the music video.,9,0,male_masculine,9,3696
2022,1285728,common_voice_en_31502097.mp3,The channel is an important migration corridor for juvenile sockeye salmon.,9,0,male_masculine,9,7740
2023,859135,common_voice_en_16296.mp3,That sobered him a little.,9,0,male_masculine,9,2856
2024,859107,common_voice_en_16268.mp3,Some of those who saw its flight say it travelled with a hissing sound.,10,1,male_masculine,9,4152
2025,500498,common_voice_en_38596.mp3,"In spite of this, I still believed that there were men in Mars.",9,0,male_masculine,9,4440
2026,859099,common_voice_en_16260.mp3,The first rule of don't fight club is let's talk about it.,10,1,male_masculine,9,4464
2027,1285850,common_voice_en_31642381.mp3,His district includes West Las Vegas.,9,0,male_masculine,9,4356
2028,859098,common_voice_en_16259.mp3,No doubt the impact had caused a flash of fire.,9,0,male_masculine,9,3264
2029,530491,common_voice_en_7870.mp3,"I came to tell you just one thing, the boy said.",9,0,male_masculine,9,4704
2030,1563129,common_voice_en_20820111.mp3,"The journal's charts were used by ""Rolling Stone"" magazine and other media.",9,0,male_masculine,9,3816
2031,530481,common_voice_en_7859.mp3,"That's right, said the old man, able to read the boy's thoughts.",9,0,male_masculine,9,4920
2032,530484,common_voice_en_7862.mp3,He brought six sheep with him.,11,2,male_masculine,9,3480
2033,859083,common_voice_en_16244.mp3,"I pointed out Mars, a bright dot of light.",10,1,male_masculine,9,3888
2034,859082,common_voice_en_16243.mp3,They shouted consolation and promises and went off back to the town again to get help.,9,0,male_masculine,9,5184
2035,1347788,common_voice_en_147509.mp3,The crowd swayed a little as I elbowed my way through.,9,0,male_masculine,9,3888
2036,859080,common_voice_en_16241.mp3,I found a little crowd of about twenty people surrounding the huge hole.,10,1,male_masculine,9,4704
2037,859110,common_voice_en_16271.mp3,He noticed the unequal cooling of its surface.,11,2,male_masculine,9,3432
2038,859077,common_voice_en_16238.mp3,It had a diameter of about thirty yards.,10,1,male_masculine,9,2784
2039,859109,common_voice_en_16270.mp3,Ogilvy told him everything that he had seen.,9,0,male_masculine,9,2928
2040,713271,common_voice_en_32987178.mp3,The nearest secondary school is Mirani State High School in Mirani.,9,0,male_masculine,9,4500
2041,1145943,common_voice_en_35209771.mp3,David Gedge's songwriting chronicles relationships breaking up or never taking off.,9,0,male_masculine,9,5184
2042,697642,common_voice_en_23569.mp3,It left a greenish streak that glowed for some seconds.,11,2,male_masculine,9,3864
2043,503403,common_voice_en_12994.mp3,What kind of blow should one deliver next in order to remain alive?,9,0,male_masculine,9,4776
2044,1398940,common_voice_en_58930.mp3,I should have repeated it for him.,9,0,male_masculine,9,2544
2045,742483,common_voice_en_30702906.mp3,Rauh also played the German premieres of several compositions by contemporary composers.,9,0,male_masculine,9,6660
2046,1398743,common_voice_en_58729.mp3,The boy said nothing.,9,0,male_masculine,9,1584
2047,917838,common_voice_en_17726461.mp3,"We have already met, but it would be nice to see him again.",9,0,male_masculine,9,5328
2048,820416,common_voice_en_109572.mp3,"There were really, I think, two or three hundred people elbowing one another.",9,0,male_masculine,9,4824
2049,922701,common_voice_en_261.mp3,When can I see him?,9,0,male_masculine,9,2496
2050,1562219,common_voice_en_20673610.mp3,Simes and Gens have traditionally lived in separate territories.,9,0,male_masculine,9,3936
2051,768253,common_voice_en_20965.mp3,The Soul of the World is nourished by people's happiness.,11,2,male_masculine,9,3648
2052,1180286,common_voice_en_24474.mp3,"All they ever do, really, is look for food and water.",10,1,male_masculine,9,4272
2053,1416071,common_voice_en_37306032.mp3,The trend is for two-tier states to gradually move towards a one-tier system.,9,0,male_masculine,9,6228
2054,1044693,common_voice_en_18942.mp3,"Before long, maybe in just a few days, he would be at the Pyramids.",9,0,male_masculine,9,5016
2055,501275,common_voice_en_85945.mp3,A line of flame high can be seen in the atmosphere.,9,0,male_masculine,9,6264
2056,1044699,common_voice_en_18948.mp3,Replace the Ts in Tim Tebow's name with any other consonant to get a Star Wars character,9,0,male_masculine,9,6384
2057,1562692,common_voice_en_20714742.mp3,The series was produced by Colin Gilbert and the script editor was Philip Differ.,9,0,male_masculine,9,5208
2058,503393,common_voice_en_12984.mp3,"Before the boy could reply, a butterfly appeared and fluttered between him and the old man.",9,0,male_masculine,9,5952
2059,1044745,common_voice_en_18995.mp3,"Since the miner had sacrificed everything to his destiny, the old man decided to become involved.",9,0,male_masculine,9,6816
2060,1416004,common_voice_en_37290133.mp3,Slowe produced etchings.,9,0,male_masculine,9,4968
2061,768254,common_voice_en_20966.mp3,"Later, we simply let life proceed, in its own direction, toward its own fate.",9,0,male_masculine,9,6024
2062,1562071,common_voice_en_20651398.mp3,His doctoral thesis concerned the measurement of anaerobic threshold in the sport of running.,9,0,male_masculine,9,5640
2063,1180278,common_voice_en_24466.mp3,I've had this shop for thirty years.,9,0,male_masculine,9,2544
2064,1415807,common_voice_en_37289503.mp3,This title also grants him and his family Legal immunity.,9,0,male_masculine,9,6300
2065,486192,common_voice_en_20284746.mp3,Drumare himself had high praise for the problem.,12,3,male_masculine,9,4992
2066,1044719,common_voice_en_18968.mp3,"As he was leaving, he saw, in the corner of the room, his old shepherd's pouch.",9,0,male_masculine,9,6456
2067,872435,common_voice_en_32188496.mp3,He married Ellen Gudgeon.,9,0,male_masculine,9,3420
2068,429164,common_voice_en_17796085.mp3,"Java is not only an island, but also a popular programming language.",9,0,male_masculine,9,4872
2069,429151,common_voice_en_66428.mp3,Hundreds of observers saw the flame that night and the night after.,9,0,male_masculine,9,5496
2070,1416030,common_voice_en_37305967.mp3,Some of my readers perhaps doubt whether this really made the men bombproof.,9,0,male_masculine,9,7848
2071,1285756,common_voice_en_31502137.mp3,Several dictionaries that used this spelling were published without permission.,9,0,male_masculine,9,5256
2072,503402,common_voice_en_12993.mp3,The boy thought of Fatima.,10,1,male_masculine,9,2880
2073,1161895,common_voice_en_36518025.mp3,A wedge can also be classified as a digonal cupola.,9,0,male_masculine,9,4932
2074,1180253,common_voice_en_24441.mp3,And ask for a glass of wine for me.,9,0,male_masculine,9,2712
2075,1044718,common_voice_en_18967.mp3,"The camel driver was seated at the base of a palm tree, observing the sunset.",9,0,male_masculine,9,5664
2076,1561859,common_voice_en_20644223.mp3,It is the weakest base among the alkali metal hydroxides.,9,0,male_masculine,9,4584
2077,469348,common_voice_en_75965.mp3,Hires two personal trainers and make one of them train the other one.,9,0,male_masculine,9,5328
2078,872505,common_voice_en_32193786.mp3,They are arranged in irregular groups.,9,0,male_masculine,9,3096
2079,820389,common_voice_en_109544.mp3,It brought his heart into his mouth.,9,0,male_masculine,9,2808
2080,1278430,common_voice_en_20285761.mp3,The label represents performers who have contributed to and have marked Quebec's cultural scene.,9,0,male_masculine,9,7632
2081,453084,common_voice_en_45198.mp3,They set off running wildly into the trees.,9,0,male_masculine,9,2280
2082,1416207,common_voice_en_37306321.mp3,"They had children Jody, Billy and Molly.",9,0,male_masculine,9,5688
2083,503399,common_voice_en_12990.mp3,"Then he realized that he had been distracted for a few moments, looking at the sword.",11,2,male_masculine,9,4368
2084,429135,common_voice_en_66412.mp3,"Revenge is not my style, but obviously accidents will happen.",9,0,male_masculine,9,5184
2085,1285726,common_voice_en_31502095.mp3,The fleet withdrew that same evening to Crete and from there to Italy.,9,0,male_masculine,9,6588
2086,503408,common_voice_en_12999.mp3,"Even from a distance, their eyes conveyed the strength of their souls.",9,0,male_masculine,9,5352
2087,776431,common_voice_en_13614.mp3,But the boy was quiet.,10,1,male_masculine,9,2616
2088,776433,common_voice_en_13616.mp3,It's not I the wind spoke about.,9,0,male_masculine,9,4584
2089,776404,common_voice_en_13587.mp3,There was no way for everybody to know about alchemy.,9,0,male_masculine,9,4296
2090,1180314,common_voice_en_24503.mp3,What's your name? he asked.,10,1,male_masculine,9,2664
2091,343010,common_voice_en_32649918.mp3,"The following year he became European Champion with his team ""Sage Supercilia"".",9,0,male_masculine,9,6948
2092,1095435,common_voice_en_32445181.mp3,The marriage was forced upon her against her will and was reportedly unhappy.,9,0,male_masculine,9,7056
2093,429142,common_voice_en_66419.mp3,He noticed the unequal cooling of its surface.,9,0,male_masculine,9,4344
2094,1416022,common_voice_en_37290209.mp3,"In both Hebrew and Aramaic the word could also mean ""shame, disgrace"".",9,0,male_masculine,9,8748
2095,1145944,common_voice_en_35209777.mp3,The club's feeder league is the Port Moresby Rugby League competition.,9,0,male_masculine,9,4608
2096,1562750,common_voice_en_20725266.mp3,Hornaday later criticized Foyt for dismissing him so late in the season.,9,0,male_masculine,9,4248
2097,1563504,common_voice_en_20912685.mp3,"When Nearchus leaned in to listen to the secret, Zeno bit his ear.",9,0,male_masculine,9,4464
2098,768255,common_voice_en_20967.mp3,"The horizon was tinged with red, and suddenly the sun appeared.",10,1,male_masculine,9,4896
2099,1562880,common_voice_en_20748392.mp3,"However, most of the Lee Metcalf lies in neighboring Gallatin National Forest.",9,0,male_masculine,9,6000
2100,1044763,common_voice_en_19013.mp3,"I don't understand what you're talking about, the desert said.",9,0,male_masculine,9,4056
2101,503387,common_voice_en_12978.mp3,The sheep had taught him that.,10,1,male_masculine,9,2592
2102,1044727,common_voice_en_18976.mp3,"Your eyes show the strength of your soul, answered the alchemist.",9,0,male_masculine,9,4344
2103,922724,common_voice_en_285.mp3,But you've got to leave me alone.,8,0,male_masculine,8,2568
2104,1182177,common_voice_en_30531326.mp3,Three athletes won multiple individual titles.,8,0,male_masculine,8,4716
2105,628152,common_voice_en_11803.mp3,The Englishman didn't answer him directly.,9,1,male_masculine,8,7488
2106,922725,common_voice_en_286.mp3,Thank you very much.,8,0,male_masculine,8,2784
2107,801190,common_voice_en_17226.mp3,He heard a muffled grating sound and saw the black mark jerk forward an inch or so.,8,0,male_masculine,8,5496
2108,281962,common_voice_en_33932697.mp3,It is the easternmost point of Wrangel Island.,8,0,male_masculine,8,4176
2109,796147,common_voice_en_31063535.mp3,After graduation she worked at the Mater Hospital Child Guidance Clinic.,8,0,male_masculine,8,5652
2110,1182369,common_voice_en_30531963.mp3,Duarte is listed at and and bats and throws right handed.,8,0,male_masculine,8,7056
2111,375961,common_voice_en_34076.mp3,"The boy began again to read his book, but he was no longer able to concentrate.",9,1,male_masculine,8,5616
2112,1182134,common_voice_en_30531172.mp3,The reduced suspension was due to his fight being taken on short notice.,8,0,male_masculine,8,6228
